,ID,Assigned User,Title,Time,Tags,Products,Incident,Suspicious,Important,Ports,Outcomes,Status,Environment,Priority,Stage,Ticket IDs,Closing Time,Sources,Reason,Root Cause,Alerts Count
59,2226746,securityanalyst1,Custom Rule Engine,2022-11-01 01:31:23 UTC-05,Post-Intrusion Activity,"Default,FAM,FW,Login,SAP",False,False,False,"0,9,389,135,49692,49671,88,443,49672,139,445","3,115,400,240,031,900,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"271556_Possible Local Worm Detected_1667283046746_1667283056754,271556_Possible Local Worm Detected_1667283009712_1667283051751,271556_Possible Local Worm Detected_1667283011041_1667283069752",,,,,3
60,2229954,securityanalyst1,Microsoft Windows Security Event Log,2022-11-10 03:16:42 UTC-05,,"Login,SAP",False,False,False,0,"805,280,548,002",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"274603_Hidden Network Share Added_1668062060318_1668062231691,274603_A System Boot has been detected_1668062068321_1668062221433",,,,,2
61,2231885,securityanalyst1,Microsoft Office 365,2022-11-15 21:04:46 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275953_SRA-P: User Login Success other countries_1668556120565_1668556384793,,,,,1
62,2231408,securityanalyst1,Microsoft Windows Security Event Log,2022-11-14 16:22:16 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"275646_Multiple Login Failures From the Same Source with any Username_1669048130637_1669048316749,275646_Multiple Login Failures From the Same Source with any Username_1668628272243_1668628521410,275646_Multiple Login Failures From the Same Source with any Username_1668457223631_1668457647348",,,,,3
63,2231694,securityanalyst1,Microsoft Windows Security Event Log,2022-11-15 09:45:32 UTC-05,,"Login,SAP",False,False,False,0,"600,781,108,126",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"275795_Excessive Use of SC Command_1669347624925_1669347635171,275795_Excessive Use of SC Command_1669254788171_1669254798325,275795_Excessive Use of SC Command_1669201843547_1669217213330,275795_Excessive Use of SC Command_1669201843547_1669201853827,275795_Excessive Use of SC Command_1668978337534_1669056846776,275795_Scheduled Task Created on Multiple Hosts_1669047728340_1669047728340,275795_Excessive Use of SC Command_1668978337534_1669047530451,275795_Excessive Use of SC Command_1668978337534_1668978347766,275795_Excessive Use of SC Command_1668634212051_1668634222305,275795_Excessive Use of SC Command_1668575192696_1668575202934,275795_Excessive Use of SC Command_1668519374834_1668519385096",,,,,12
64,2228671,securityanalyst3,Microsoft Office 365,2022-11-05 13:19:38 UTC-05,"Recon,Authentication",Login,False,False,False,0,3116,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"265927_Multiple Login Failures for Single Username_1668429575513_1668429920841,265927_Multiple Login Failures for Single Username_1668421249041_1668421629874,265927_Multiple Login Failures for Single Username_1668386523946_1668386908223,265927_Multiple Login Failures for Single Username_1668321883399_1668322250696,265927_Multiple Login Failures for Single Username_1668315282566_1668315631859,265927_Multiple Login Failures for Single Username_1668286927679_1668287192864,265927_Multiple Login Failures for Single Username_1668242099905_1668242456152,265927_Multiple Login Failures for Single Username_1668213224290_1668226031554,265927_Multiple Login Failures for Single Username_1668141373308_1668147775297,265927_Multiple Login Failures for Single Username_1668116220334_1668116291408,265927_Multiple Login Failures for Single Username_1668099905367_1668100158567,265927_Multiple Login Failures for Single Username_1668084596778_1668084662846,265927_Multiple Login Failures for Single Username_1667985361969_1667985509783,265927_Multiple Login Failures for Single Username_1667937924246_1667938099521,265927_Multiple Login Failures for Single Username_1667924433202_1667924799615,265927_Multiple Login Failures for Single Username_1667832865988_1667832945075,265927_Multiple Login Failures for Single Username_1667819486692_1667819932759,265927_Multiple Login Failures for Single Username_1667804148342_1667804618659,265927_Multiple Login Failures for Single Username_1667676793040_1667677195355,265927_Multiple Login Failures for Single Username_1667666150974_1667666407148",2022-11-14 10:06:45 UTC-05,,NotMalicious,Misconfigured system,20
65,2229526,securityanalyst1,Microsoft Office 365,2022-11-08 23:20:24 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,274164_SRA-P: User Login Success other countries_1667958027901_1667958027901,,,,,1
66,2233251,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-19 14:40:21 UTC-05,,FW,False,True,False,443,"4,008,800,680,524,000",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,"277074_SRA-P-CISCO: Generic: X-Force Risky IP, Bots (Source IP)_1668881546577_1668881547587",,,,,1
67,2227338,securityanalyst1,Amazon AWS WAF,2022-11-02 21:31:23 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,272025_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667440524508_1667440524508,,,,,1
68,2228985,securityanalyst1,Microsoft Office 365,2022-11-07 09:50:09 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273555_SRA-P: User Login Success other countries_1667827567209_1667827567209,,,,,1
69,2229514,securityanalyst1,Microsoft Windows Security Event Log,2022-11-08 22:21:06 UTC-05,Authentication,Login,False,False,False,0,3036,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,274157_User added to Domain Admins_1667954191661_1667954191661,,,,,1
70,2231941,securityanalyst3,Amazon AWS WAF,2022-11-16 01:25:17 UTC-05,,Default,False,False,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Triage,275993_SRA-P_WAF_Possible_Scan_1668573198172_1668573198176,2022-11-25 10:26:57 UTC-05,,Maintenance,Rule under construction,1
71,2231478,securityanalyst1,Custom Rule Engine,2022-11-14 20:20:45 UTC-05,Post-Intrusion Activity,"Default,FW,FW (custom),Login,SAP",False,False,False,"53,3128,7680,443,0,389,135,49672,80","40,084,007,400,240,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,274371_Possible Local Worm Detected_1668471868607_1668471928365,,,,,1
72,2228224,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-04 11:59:12 UTC-05,Recon,FW,False,True,False,"9180,23689,5219,9138,8258,7517,8282,7902,2804,47221,5416,7550,4570,23456,5584,7349,12888,1231,1148,38174,4416,4405,1580,6842,7916,6230,47929,47178,5002,5133,4749,8873,7757,48996,5464,668,2582,4692,2332,30853,6108,10051,9398,3056,3218,9394,5487,5399,5494,2881,7448,5699,36763,32994,7573,1012,666,3200,48592,3100,38176,4188,7151,21083,9772,4924,8859,289,2150,1004,46984,9708,46798,17162,8100",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,272852_Host Port Scan Detected by Remote Host_1667577123710_1667577872161,,,,,1
73,2231616,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-15 06:21:33 UTC-05,Post-Intrusion Activity,"FW,SAP",False,False,False,"3128,4444,0,23116,53,7680,80,389,443,445","400,740,084,002,400,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,275730_Possible Local Worm Detected_1668508811181_1668508875239,,,,,1
74,2227018,securityanalyst1,Amazon AWS WAF,2022-11-01 23:01:00 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,271764_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667359472736_1667359472736,,,,,1
75,2229857,securityanalyst1,Microsoft Windows Security Event Log,2022-11-09 20:36:08 UTC-05,,"Login,SAP",False,False,False,0,"8,126,800,280,528,050",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"274511_Scheduled Task Created on Multiple Hosts_1668298640603_1668298640603,274511_A System Boot has been detected_1668038626284_1668038626284,274511_Hidden Network Share Added_1668038626286_1668038626562",,,,,3
76,2230528,securityanalyst1,Custom Rule Engine,2022-11-11 15:47:12 UTC-05,Post-Intrusion Activity,"Default,FAM,FW,FW (custom),Login,SAP",False,False,False,"3128,53,23116,7680,49669,135,49677,389,49671,445,49672,80,88,0","400,240,034,007,805,000,000,000,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Research,"275062_Possible Local Worm Detected_1668191462253_1668191578439,275062_Possible Local Worm Detected_1668191538621_1668191664403",,,,,2
77,2227305,securityanalyst1,Microsoft Office 365,2022-11-02 18:11:21 UTC-05,Virtualization,Login,False,False,False,0,"303,830,373,040",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,272002_SRA-P: Abnormal Number of Modifications Made on Cloud Environment_1667427215099_1667427514395,,,,,1
78,2233025,securityanalyst1,Amazon AWS WAF,2022-11-19 02:10:01 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,276879_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668838838080_1668838838080,,,,,1
79,2229825,securityanalyst1,Custom Rule Engine,2022-11-09 17:46:37 UTC-05,Post-Intrusion Activity,"Default,FW,Login,SAP,FAM",False,False,False,"80,135,49669,88,7680,123,53,389,0,3128,3268,23116,49668","40,024,003,400,818,300,000,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"274488_Possible Local Worm Detected_1668191385179_1668213059201,274488_Possible Local Worm Detected_1668213031463_1668213091226,274488_Possible Local Worm Detected_1668191347152_1668191685417,274488_Possible Local Worm Detected_1668029561853_1668029620655",,,,,4
80,2227117,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-02 07:40:58 UTC-05,Recon,FW,False,False,False,###############################################################################################################################################################################################################################################################,4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Assessment,"271860_Host Port Scan Detected by Remote Host_1667390575710_1667390575710,271860_Host Port Scan Detected by Remote Host_1667390575709_1667390575710,271860_Host Port Scan Detected by Remote Host_1667390575708_1667390575709",,,,,3
81,2231294,securityanalyst1,Amazon AWS WAF,2022-11-14 11:10:36 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275598_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668438448910_1668438448910,,,,,1
82,2228952,securityanalyst1,Microsoft Office 365,2022-11-07 05:20:58 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"273528_SRA-P: User Login Success other countries_1668621851857_1668623292842,273528_SRA-P: User Login Success other countries_1668596695453_1668597121839,273528_SRA-P: User Login Success other countries_1668465421616_1668465421616,273528_SRA-P: User Login Success other countries_1668166282788_1668166924234,273528_SRA-P: User Login Success other countries_1668092066656_1668092066656,273528_SRA-P: User Login Success other countries_1667935931697_1667943517004,273528_SRA-P: User Login Success other countries_1667921792027_1667927996272,273528_SRA-P: User Login Success other countries_1667869309282_1667872072271,273528_SRA-P: User Login Success other countries_1667854953013_1667855404375,273528_SRA-P: User Login Success other countries_1667813123141_1667813387307",,,,,10
83,2233068,securityanalyst1,Amazon AWS WAF,2022-11-19 07:00:48 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,276914_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668856971044_1668856971044,,,,,1
84,2231338,securityanalyst1,Microsoft Office 365,2022-11-14 13:00:22 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,275620_SRA-P: User Login Success other countries_1668445632606_1668445632606,,,,,1
85,2232072,securityanalyst1,Microsoft Windows Security Event Log,2022-11-16 11:15:16 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"30,053,116",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,276100_Multiple Login Failures From the Same Source with any Username_1668610879601_1668610889909,,,,,1
86,2228874,securityanalyst1,Amazon AWS WAF,2022-11-06 17:39:24 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,273470_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1667770685733_1667770685733,,,,,1
87,2230850,securityanalyst1,Microsoft Windows Security Event Log,2022-11-12 23:19:10 UTC-05,"Intrusion Detection,Authentication,Recon","Login,SAP",False,False,False,0,"7,002,311,531,163,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"275317_Login Failures Followed By Success to the same Username_1668310725775_1668310761035,275317_Multiple Login Failures for Single Username_1668310725775_1668310798780",,,,,2
88,2231462,securityanalyst1,Microsoft Office 365,2022-11-14 19:29:59 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Assessment,"275675_SRA-P: User Login Success other countries_1668495953775_1668495954764,275675_SRA-P: User Login Success other countries_1668468454625_1668468454625",,,,,2
89,2231439,securityanalyst1,Custom Rule Engine,2022-11-14 18:00:33 UTC-05,Post-Intrusion Activity,"Default,FAM,FW,Login,SAP",False,False,False,"53,7680,23116,80,49672,135,3128,0,445,443,389,49671,3268","400,840,034,002,400,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"275660_Possible Local Worm Detected_1668804515484_1668804575229,275660_Possible Local Worm Detected_1668548524746_1668548587795,275660_Possible Local Worm Detected_1668463221700_1668463274442",,,,,3
90,2232706,securityanalyst3,Amazon AWS WAF,2022-11-18 06:55:25 UTC-05,,Default,False,False,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Triage,276628_SRA-P_WAF_Possible_Scan_1668770566956_1668770567951,2022-11-25 10:26:57 UTC-05,,Maintenance,Rule under construction,1
91,2226909,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-01 13:40:39 UTC-05,Recon,FW,False,False,False,"22,8040,9000,61422,10443,6667,8000,8089,50580,2049,7000,2077,8006,90,9050,87,3306,5280,86,6699,1129,1521,50075,50100,9010,82,4443,8048,8015,8101,10000,9100,84,2000,8888,9981,6003,806,50001,27017,8554,554,6180,9080,4343,9999,23,37020,27015,7080,8123,85,49152,5432,6697,1025,4567,51002,3128,3168,9002",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Assessment,"271681_Host Port Scan Detected by Remote Host_1667324342234_1667324879656,271681_Host Port Scan Detected by Remote Host_1667324870751_1667325036772",,,,,2
92,2227492,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-03 08:58:31 UTC-05,Recon,FW,False,False,False,"83,395,035,900,033,800,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,272155_Host Port Scan Detected by Remote Host_1667478779933_1667478782940,,,,,1
93,2227267,securityanalyst1,Microsoft Office 365,2022-11-02 15:21:36 UTC-05,"Intrusion Detection,Authentication,Recon","Login,SAP",False,False,False,0,"311,631,157,002",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,"271825_Login Failures Followed By Success to the same Username_1667374485624_1667411858144,271825_Multiple Login Failures for Single Username_1667375989658_1667415529064",,,,,2
94,2230043,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-10 07:05:55 UTC-05,Recon,FW,False,False,False,"2222,847,7547,5900,2000,88,111,5223,5432,7443,6665,10025,10000,8082,123,8123,1433,5601,1970,33281,1024,9999,2294,8443,9002,7946,2638,8337,138,1270,7306,1813,8172,2727,49193,136,7307,443,1701,500,1646,53,623,9200,514,137,2223,4444,3283,1812,631,554,1028,515,8767,843,1025,1645,1023,5000,2049,2427,8139,427,22,666,5243,8092,9043,179,119,8333,65024,8889",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,274674_Host Port Scan Detected by Remote Host_1668071548730_1668071580749,,,,,1
95,2232302,securityanalyst1,Amazon AWS WAF,2022-11-17 03:09:51 UTC-05,,Default,False,True,False,0,4002,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,276299_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1668668478896_1668668478896,,,,,1
96,2228225,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-04 11:59:14 UTC-05,Recon,FW,False,True,False,"45473,8412,5051,6468,9451,9672,5216,3108,955,46849,7021,5105,3751,3305,9754,8242,5476,30125,685,7685,49888,6305,8256,4760,8704,7356,5721,4835,8420,5222,8697,7236,2,981,7642,6229,6929,2477,6164,49275,4385,9379,12559,5571,7317,7198,9319,27656,5694,7877,6436,5278,9224,3884,4170,49587,6237,4442,37512,3724,17360,8742,9782,31945,28218,7402,5545,4753,12124,47845,5522,3522,32561,9408,3729",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,272854_Host Port Scan Detected by Remote Host_1667577211685_1667577888176,,,,,1
